Date,DXY_Open,DXY_High,DXY_Low,DXY_Close,DXY_Adj_Close,USDCAD_Open,USDCAD_High,USDCAD_Low,USDCAD_Close,USDCAD_Tick_Volume,REAINTRATREARAT10Y,TOTBKCR,Consumer_Price_Index_Monthly_Change,Consumer_Price_Index_All_Urban_Consumers,Continued_Claims,Delinquency_Rate,Combined_Open,Combined_High,Combined_Low,Combined_Close,Combined_Adj_Close,Federal_Funds_Rate,Gross_Domestic_Product,Owners_Equity_Real_Estate,Inflation_Consumer_Prices,M1_Money_Stock,M2_Money_Stock,Unemployment_Level,MEDCPIM158SFRBCLE,PSAVERT,RHEACBW027SBOG_x,RHEACBW027SBOG_y,GDPC1
2000-02-10,103.57,104.339996,103.360001,104.129997,104.129997,1.4442,1.4537,1.4434,1.4485,4562.0,3.51334339,4547.7217,0.592417061611377,170.0,2160000.0,4.55,103.57,104.339996,103.360001,104.129997,104.129997,5.79,9900.169,6788.529,2.18802719697358,1098.0,4684.6,5858.0,2.78558392501993,4.5,106.0434,106.0434,12888.281
2000-02-11,104.199997,104.82,104.110001,104.190002,104.190002,1.4487,1.453,1.4447,1.4503,2968.0,3.51334339,4547.7217,0.592417061611377,170.0,2160000.0,4.55,104.199997,104.82,104.110001,104.190002,104.190002,5.71,9900.169,6788.529,2.18802719697358,1098.0,4684.6,5858.0,2.78558392501993,4.5,106.0434,106.0434,12888.281
2000-02-14,104.199997,104.93,103.830002,104.720001,104.720001,1.4493,1.4579,1.4472,1.4566,2610.0,3.51334339,4547.7217,0.592417061611377,170.0,2141000.0,4.55,104.199997,104.93,103.830002,104.720001,104.720001,5.79,9900.169,6788.529,2.18802719697358,1091.8,4675.3,5858.0,2.78558392501993,4.5,106.0434,106.0434,12888.281
2000-02-15,104.849998,105.080002,104.309998,104.690002,104.690002,1.4565,1.4597,1.4549,1.4559,3186.0,3.51334339,4547.7217,0.592417061611377,170.0,2141000.0,4.55,104.849998,105.080002,104.309998,104.690002,104.690002,5.85,9900.169,6788.529,2.18802719697358,1091.8,4675.3,5858.0,2.78558392501993,4.5,106.0434,106.0434,12888.281
2000-02-16,104.660004,104.839996,104.220001,104.279999,104.279999,1.4558,1.4585,1.4493,1.4532,3674.0,3.51334339,4555.7949,0.592417061611377,170.0,2141000.0,4.55,104.660004,104.839996,104.220001,104.279999,104.279999,5.67,9900.169,6788.529,2.18802719697358,1091.8,4675.3,5858.0,2.78558392501993,4.5,106.3641,106.3641,12888.281
2000-02-17,104.290001,104.610001,103.669998,104.269997,104.269997,1.4533,1.4545,1.4496,1.451,3332.0,3.51334339,4555.7949,0.592417061611377,170.0,2141000.0,4.55,104.290001,104.610001,103.669998,104.269997,104.269997,5.66,9900.169,6788.529,2.18802719697358,1091.8,4675.3,5858.0,2.78558392501993,4.5,106.3641,106.3641,12888.281
2000-02-18,104.349998,104.940002,104.18,104.629997,104.629997,1.4507,1.4517,1.4472,1.449,3075.0,3.51334339,4555.7949,0.592417061611377,170.0,2141000.0,4.55,104.349998,104.940002,104.18,104.629997,104.629997,5.7,9900.169,6788.529,2.18802719697358,1091.8,4675.3,5858.0,2.78558392501993,4.5,106.3641,106.3641,12888.281
2000-02-21,104.389999,104.720001,104.290001,104.580002,104.580002,1.4506,1.456,1.4487,1.4549,2632.0,3.51334339,4555.7949,0.592417061611377,170.0,2132000.0,4.55,104.389999,104.720001,104.290001,104.580002,104.580002,5.7,9900.169,6788.529,2.18802719697358,1095.4,4668.5,5858.0,2.78558392501993,4.5,106.3641,106.3641,12888.281
2000-02-22,104.419998,104.510002,102.989998,103.279999,103.279999,1.4548,1.4639,1.454,1.4626,3507.0,3.51334339,4555.7949,0.592417061611377,170.0,2132000.0,4.55,104.419998,104.510002,102.989998,103.279999,103.279999,5.81,9900.169,6788.529,2.18802719697358,1095.4,4668.5,5858.0,2.78558392501993,4.5,106.3641,106.3641,12888.281
2000-02-23,103.230003,103.650002,102.919998,103.529999,103.529999,1.4625,1.4668,1.4595,1.4603,3214.0,3.51334339,4568.0233,0.592417061611377,170.0,2132000.0,4.55,103.230003,103.650002,102.919998,103.529999,103.529999,5.77,9900.169,6788.529,2.18802719697358,1095.4,4668.5,5858.0,2.78558392501993,4.5,107.2528,107.2528,12888.281
2000-02-24,103.489998,104.419998,103.370003,104.010002,104.010002,1.4604,1.4639,1.4534,1.4547,3670.0,3.51334339,4568.0233,0.592417061611377,170.0,2132000.0,4.55,103.489998,104.419998,103.370003,104.010002,104.010002,5.76,9900.169,6788.529,2.18802719697358,1095.4,4668.5,5858.0,2.78558392501993,4.5,107.2528,107.2528,12888.281
2000-02-25,104.220001,105.5,104.120003,105.260002,105.260002,1.4548,1.4557,1.4473,1.4495,3674.0,3.51334339,4568.0233,0.592417061611377,170.0,2132000.0,4.55,104.220001,105.5,104.120003,105.260002,105.260002,5.73,9900.169,6788.529,2.18802719697358,1095.4,4668.5,5858.0,2.78558392501993,4.5,107.2528,107.2528,12888.281
2000-02-28,105.279999,106.860001,105.239998,105.269997,105.269997,1.449,1.457,1.4474,1.452,3605.0,3.51334339,4568.0233,0.592417061611377,170.0,2157000.0,4.55,105.279999,106.860001,105.239998,105.269997,105.269997,5.81,9900.169,6788.529,2.18802719697358,1101.4,4666.4,5858.0,2.78558392501993,4.5,107.2528,107.2528,12888.281
2000-02-29,105.629997,106.220001,105.040001,105.919998,105.919998,1.4522,1.455,1.448,1.4504,3510.0,3.51334339,4568.0233,0.592417061611377,170.0,2157000.0,4.55,105.629997,106.220001,105.040001,105.919998,105.919998,5.85,9900.169,6788.529,2.18802719697358,1101.4,4666.4,5858.0,2.78558392501993,4.5,107.2528,107.2528,12888.281
2000-03-01,106.220001,106.220001,104.660004,104.889999,104.889999,1.4503,1.4539,1.4434,1.4495,4066.0,3.44034736,4586.171,0.824499411071837,171.0,2157000.0,4.55,106.220001,106.220001,104.660004,104.889999,104.889999,5.78,9900.169,6788.529,2.18802719697358,1101.4,4666.4,5733.0,3.41680877584016,4.3,107.5132,107.5132,12888.281
2000-03-02,105.199997,105.959999,104.589996,105.650002,105.650002,1.4497,1.459,1.4461,1.4579,4176.0,3.44034736,4586.171,0.824499411071837,171.0,2157000.0,4.55,105.199997,105.959999,104.589996,105.650002,105.650002,5.76,9900.169,6788.529,2.18802719697358,1101.4,4666.4,5733.0,3.41680877584016,4.3,107.5132,107.5132,12888.281
2000-03-03,105.919998,106.139999,105.550003,106.0,106.0,1.4581,1.4584,1.45,1.4504,3604.0,3.44034736,4586.171,0.824499411071837,171.0,2157000.0,4.55,105.919998,106.139999,105.550003,106.0,106.0,5.72,9900.169,6788.529,2.18802719697358,1101.4,4666.4,5733.0,3.41680877584016,4.3,107.5132,107.5132,12888.281
2000-03-06,106.209999,106.349998,105.470001,106.160004,106.160004,1.4508,1.4573,1.4487,1.4523,3409.0,3.44034736,4586.171,0.824499411071837,171.0,2098000.0,4.55,106.209999,106.349998,105.470001,106.160004,106.160004,5.73,9900.169,6788.529,2.18802719697358,1105.1,4722.6,5733.0,3.41680877584016,4.3,107.5132,107.5132,12888.281
2000-03-07,106.209999,106.389999,105.839996,106.089996,106.089996,1.4527,1.4558,1.4508,1.4551,3407.0,3.44034736,4586.171,0.824499411071837,171.0,2098000.0,4.55,106.209999,106.389999,105.839996,106.089996,106.089996,5.68,9900.169,6788.529,2.18802719697358,1105.1,4722.6,5733.0,3.41680877584016,4.3,107.5132,107.5132,12888.281
2000-03-08,105.989998,106.610001,105.739998,105.93,105.93,1.455,1.4622,1.4543,1.456,4035.0,3.44034736,4590.5852,0.824499411071837,171.0,2098000.0,4.55,105.989998,106.610001,105.739998,105.93,105.93,5.77,9900.169,6788.529,2.18802719697358,1105.1,4722.6,5733.0,3.41680877584016,4.3,107.9685,107.9685,12888.281
2000-03-09,105.760002,105.970001,105.220001,105.370003,105.370003,1.4558,1.4587,1.4542,1.4569,3389.0,3.44034736,4590.5852,0.824499411071837,171.0,2098000.0,4.55,105.760002,105.970001,105.220001,105.370003,105.370003,5.79,9900.169,6788.529,2.18802719697358,1105.1,4722.6,5733.0,3.41680877584016,4.3,107.9685,107.9685,12888.281
2000-03-10,105.459999,105.949997,105.279999,105.709999,105.709999,1.4572,1.46,1.4535,1.4573,3041.0,3.44034736,4590.5852,0.824499411071837,171.0,2098000.0,4.55,105.459999,105.949997,105.279999,105.709999,105.709999,5.75,9900.169,6788.529,2.18802719697358,1105.1,4722.6,5733.0,3.41680877584016,4.3,107.9685,107.9685,12888.281
2000-03-13,105.760002,105.800003,104.839996,105.5,105.5,1.4571,1.4623,1.4565,1.4616,2836.0,3.44034736,4590.5852,0.824499411071837,171.0,2099000.0,4.55,105.760002,105.800003,104.839996,105.5,105.5,5.81,9900.169,6788.529,2.18802719697358,1096.1,4731.4,5733.0,3.41680877584016,4.3,107.9685,107.9685,12888.281
2000-03-14,105.540001,105.889999,105.209999,105.300003,105.300003,1.4618,1.4659,1.4592,1.4645,3607.0,3.44034736,4590.5852,0.824499411071837,171.0,2099000.0,4.55,105.540001,105.889999,105.209999,105.300003,105.300003,5.8,9900.169,6788.529,2.18802719697358,1096.1,4731.4,5733.0,3.41680877584016,4.3,107.9685,107.9685,12888.281
2000-03-15,105.25,105.669998,105.110001,105.379997,105.379997,1.4647,1.4698,1.4624,1.4669,3718.0,3.44034736,4619.0447,0.824499411071837,171.0,2099000.0,4.55,105.25,105.669998,105.110001,105.379997,105.379997,5.9,9900.169,6788.529,2.18802719697358,1096.1,4731.4,5733.0,3.41680877584016,4.3,108.2839,108.2839,12888.281
2000-03-16,105.589996,105.629997,104.959999,105.18,105.18,1.4672,1.4748,1.4652,1.4726,3469.0,3.44034736,4619.0447,0.824499411071837,171.0,2099000.0,4.55,105.589996,105.629997,104.959999,105.18,105.18,5.77,9900.169,6788.529,2.18802719697358,1096.1,4731.4,5733.0,3.41680877584016,4.3,108.2839,108.2839,12888.281
2000-03-17,105.169998,105.610001,105.150002,105.199997,105.199997,1.4725,1.4773,1.4687,1.4696,4358.0,3.44034736,4619.0447,0.824499411071837,171.0,2099000.0,4.55,105.169998,105.610001,105.150002,105.199997,105.199997,5.76,9900.169,6788.529,2.18802719697358,1096.1,4731.4,5733.0,3.41680877584016,4.3,108.2839,108.2839,12888.281
2000-03-20,105.32,105.540001,105.080002,105.150002,105.150002,1.4704,1.4715,1.4674,1.4689,3710.0,3.44034736,4619.0447,0.824499411071837,171.0,2051000.0,4.55,105.32,105.540001,105.080002,105.150002,105.150002,5.82,9900.169,6788.529,2.18802719697358,1107.8,4744.2,5733.0,3.41680877584016,4.3,108.2839,108.2839,12888.281
2000-03-21,105.150002,105.839996,105.120003,105.809998,105.809998,1.4688,1.4727,1.4655,1.4697,3721.0,3.44034736,4619.0447,0.824499411071837,171.0,2051000.0,4.55,105.150002,105.839996,105.120003,105.809998,105.809998,5.81,9900.169,6788.529,2.18802719697358,1107.8,4744.2,5733.0,3.41680877584016,4.3,108.2839,108.2839,12888.281
2000-03-22,106.209999,106.339996,105.800003,106.040001,106.040001,1.4695,1.4725,1.4669,1.4705,3501.0,3.44034736,4627.1005,0.824499411071837,171.0,2051000.0,4.55,106.209999,106.339996,105.800003,106.040001,106.040001,6.02,9900.169,6788.529,2.18802719697358,1107.8,4744.2,5733.0,3.41680877584016,4.3,108.6196,108.6196,12888.281
2000-03-23,106.019997,106.150002,105.110001,105.230003,105.230003,1.4704,1.4767,1.4675,1.4676,3950.0,3.44034736,4627.1005,0.824499411071837,171.0,2051000.0,4.55,106.019997,106.150002,105.110001,105.230003,105.230003,6.04,9900.169,6788.529,2.18802719697358,1107.8,4744.2,5733.0,3.41680877584016,4.3,108.6196,108.6196,12888.281
2000-03-24,105.199997,105.449997,104.650002,104.769997,104.769997,1.4679,1.4695,1.4615,1.4622,3341.0,3.44034736,4627.1005,0.824499411071837,171.0,2051000.0,4.55,105.199997,105.449997,104.650002,104.769997,104.769997,5.98,9900.169,6788.529,2.18802719697358,1107.8,4744.2,5733.0,3.41680877584016,4.3,108.6196,108.6196,12888.281
2000-03-27,104.669998,105.660004,104.480003,105.449997,105.449997,1.4626,1.464,1.4566,1.4578,3728.0,3.44034736,4627.1005,0.824499411071837,171.0,2068000.0,4.55,104.669998,105.660004,104.480003,105.449997,105.449997,6.07,9900.169,6788.529,2.18802719697358,1111.2,4727.0,5733.0,3.41680877584016,4.3,108.6196,108.6196,12888.281
2000-03-28,105.379997,105.639999,104.949997,105.529999,105.529999,1.4577,1.4584,1.452,1.4536,3916.0,3.44034736,4627.1005,0.824499411071837,171.0,2068000.0,4.55,105.379997,105.639999,104.949997,105.529999,105.529999,6.02,9900.169,6788.529,2.18802719697358,1111.2,4727.0,5733.0,3.41680877584016,4.3,108.6196,108.6196,12888.281
2000-03-29,105.839996,106.519997,105.610001,106.25,106.25,1.4538,1.4585,1.4519,1.4558,4138.0,3.44034736,4621.0348,0.824499411071837,171.0,2068000.0,4.55,105.839996,106.519997,105.610001,106.25,106.25,5.98,9900.169,6788.529,2.18802719697358,1111.2,4727.0,5733.0,3.41680877584016,4.3,109.2046,109.2046,12888.281
2000-03-30,106.07,106.220001,105.379997,105.470001,105.470001,1.4572,1.46,1.4539,1.4543,3169.0,3.44034736,4621.0348,0.824499411071837,171.0,2068000.0,4.55,106.07,106.220001,105.379997,105.470001,105.470001,6.11,9900.169,6788.529,2.18802719697358,1111.2,4727.0,5733.0,3.41680877584016,4.3,109.2046,109.2046,12888.281
2000-03-31,105.510002,105.839996,105.160004,105.440002,105.440002,1.4551,1.4578,1.4485,1.4494,3757.0,3.44034736,4621.0348,0.824499411071837,171.0,2068000.0,4.55,105.510002,105.839996,105.160004,105.440002,105.440002,6.17,9900.169,6788.529,2.18802719697358,1111.2,4727.0,5733.0,3.41680877584016,4.3,109.2046,109.2046,12888.281
2000-04-03,105.610001,106.18,105.349998,105.540001,105.540001,1.4494,1.4548,1.4471,1.4503,2833.0,3.44034736,4621.0348,0.824499411071837,171.0,2026000.0,4.55,105.610001,106.18,105.349998,105.540001,105.540001,6.15,9900.169,6788.529,2.18802719697358,1142.6,4783.4,5733.0,3.41680877584016,4.3,109.2046,109.2046,12888.281
2000-04-04,105.790001,106.150002,104.230003,105.169998,105.169998,1.4505,1.4545,1.447,1.4523,3074.0,3.44034736,4621.0348,0.824499411071837,171.0,2026000.0,4.55,105.790001,106.150002,104.230003,105.169998,105.169998,5.98,9900.169,6788.529,2.18802719697358,1142.6,4783.4,5733.0,3.41680877584016,4.3,109.2046,109.2046,12888.281
2000-04-05,105.269997,105.540001,104.709999,105.290001,105.290001,1.4519,1.4569,1.4495,1.4509,3431.0,3.44034736,4635.2749,0.824499411071837,171.0,2026000.0,4.55,105.269997,105.540001,104.709999,105.290001,105.290001,6.08,9900.169,6788.529,2.18802719697358,1142.6,4783.4,5733.0,3.41680877584016,4.3,110.4822,110.4822,12888.281
2000-04-06,105.440002,105.730003,105.160004,105.519997,105.519997,1.451,1.4537,1.4487,1.4532,3308.0,3.44034736,4635.2749,0.824499411071837,171.0,2026000.0,4.55,105.440002,105.730003,105.160004,105.519997,105.519997,6.05,9900.169,6788.529,2.18802719697358,1142.6,4783.4,5733.0,3.41680877584016,4.3,110.4822,110.4822,12888.281
2000-04-07,105.709999,106.059998,105.470001,105.970001,105.970001,1.4526,1.4589,1.4517,1.4575,3047.0,3.44034736,4635.2749,0.824499411071837,171.0,2026000.0,4.55,105.709999,106.059998,105.470001,105.970001,105.970001,5.95,9900.169,6788.529,2.18802719697358,1142.6,4783.4,5733.0,3.41680877584016,4.3,110.4822,110.4822,12888.281
2000-04-10,106.080002,106.139999,105.550003,105.68,105.68,1.4576,1.4629,1.4564,1.462,2795.0,3.44034736,4635.2749,0.824499411071837,171.0,2027000.0,4.55,106.080002,106.139999,105.550003,105.68,105.68,6.05,9900.169,6788.529,2.18802719697358,1116.2,4831.1,5733.0,3.41680877584016,4.3,110.4822,110.4822,12888.281
2000-04-11,105.580002,106.099998,105.480003,105.940002,105.940002,1.4624,1.465,1.4602,1.4629,3095.0,3.44034736,4635.2749,0.824499411071837,171.0,2027000.0,4.55,105.580002,106.099998,105.480003,105.940002,105.940002,5.97,9900.169,6788.529,2.18802719697358,1116.2,4831.1,5733.0,3.41680877584016,4.3,110.4822,110.4822,12888.281
2000-04-12,105.889999,106.309998,105.669998,105.959999,105.959999,1.463,1.4664,1.4616,1.4627,3359.0,3.44034736,4646.3412,0.824499411071837,171.0,2027000.0,4.55,105.889999,106.309998,105.669998,105.959999,105.959999,5.93,9900.169,6788.529,2.18802719697358,1116.2,4831.1,5733.0,3.41680877584016,4.3,110.4882,110.4882,12888.281
2000-04-13,105.75,106.360001,105.68,106.139999,106.139999,1.4623,1.4732,1.4602,1.4712,3186.0,3.44034736,4646.3412,0.824499411071837,171.0,2027000.0,4.55,105.75,106.360001,105.68,106.139999,106.139999,5.97,9900.169,6788.529,2.18802719697358,1116.2,4831.1,5733.0,3.41680877584016,4.3,110.4882,110.4882,12888.281
2000-04-14,106.279999,106.419998,105.510002,105.75,105.75,1.4714,1.4775,1.4689,1.4766,2962.0,3.44034736,4646.3412,0.824499411071837,171.0,2027000.0,4.55,106.279999,106.419998,105.510002,105.75,105.75,6.08,9900.169,6788.529,2.18802719697358,1116.2,4831.1,5733.0,3.41680877584016,4.3,110.4882,110.4882,12888.281
2000-04-17,105.300003,106.190002,104.959999,106.129997,106.129997,1.4765,1.4887,1.4753,1.4838,3410.0,3.44034736,4646.3412,0.824499411071837,171.0,1962000.0,4.55,105.300003,106.190002,104.959999,106.129997,106.129997,6.18,9900.169,6788.529,2.18802719697358,1128.7,4842.8,5733.0,3.41680877584016,4.3,110.4882,110.4882,12888.281
2000-04-18,106.550003,106.739998,106.239998,106.629997,106.629997,1.4839,1.4894,1.4806,1.4815,3889.0,3.44034736,4646.3412,0.824499411071837,171.0,1962000.0,4.55,106.550003,106.739998,106.239998,106.629997,106.629997,5.93,9900.169,6788.529,2.18802719697358,1128.7,4842.8,5733.0,3.41680877584016,4.3,110.4882,110.4882,12888.281
2000-04-19,106.760002,107.480003,106.449997,107.129997,107.129997,1.4817,1.4824,1.4723,1.476,3430.0,3.44034736,4657.9083,0.824499411071837,171.0,1962000.0,4.55,106.760002,107.480003,106.449997,107.129997,107.129997,5.93,9900.169,6788.529,2.18802719697358,1128.7,4842.8,5733.0,3.41680877584016,4.3,111.4845,111.4845,12888.281
2000-04-20,107.120003,107.550003,106.900002,107.449997,107.449997,1.4757,1.4768,1.4712,1.4741,2853.0,3.44034736,4657.9083,0.824499411071837,171.0,1962000.0,4.55,107.120003,107.550003,106.900002,107.449997,107.449997,6.05,9900.169,6788.529,2.18802719697358,1128.7,4842.8,5733.0,3.41680877584016,4.3,111.4845,111.4845,12888.281
2000-04-24,107.080002,107.370003,106.779999,107.279999,107.279999,1.4741,1.4775,1.4716,1.4769,1005.0,3.44034736,4657.9083,0.824499411071837,171.0,2035000.0,4.55,107.080002,107.370003,106.779999,107.279999,107.279999,5.9,9900.169,6788.529,2.18802719697358,1129.2,4800.6,5733.0,3.41680877584016,4.3,111.4845,111.4845,12888.281
2000-04-25,107.32,109.0,107.239998,108.690002,108.690002,1.4761,1.4775,1.4674,1.4682,3251.0,3.44034736,4657.9083,0.824499411071837,171.0,2035000.0,4.55,107.32,109.0,107.239998,108.690002,108.690002,5.99,9900.169,6788.529,2.18802719697358,1129.2,4800.6,5733.0,3.41680877584016,4.3,111.4845,111.4845,12888.281
2000-04-26,108.620003,108.93,108.290001,108.550003,108.550003,1.4682,1.4783,1.4665,1.4748,3940.0,3.44034736,4672.2433,0.824499411071837,171.0,2035000.0,4.55,108.620003,108.93,108.290001,108.550003,108.550003,6.0,9900.169,6788.529,2.18802719697358,1129.2,4800.6,5733.0,3.41680877584016,4.3,112.0739,112.0739,12888.281
2000-04-27,108.550003,109.940002,108.43,109.57,109.57,1.4751,1.4842,1.4738,1.4768,3651.0,3.44034736,4672.2433,0.824499411071837,171.0,2035000.0,4.55,108.550003,109.940002,108.43,109.57,109.57,6.0,9900.169,6788.529,2.18802719697358,1129.2,4800.6,5733.0,3.41680877584016,4.3,112.0739,112.0739,12888.281
2000-04-28,109.529999,110.32,109.410004,110.139999,110.139999,1.4767,1.4825,1.4722,1.4819,3487.0,3.44034736,4672.2433,0.824499411071837,171.0,2035000.0,4.55,109.529999,110.32,109.410004,110.139999,110.139999,6.06,9900.169,6788.529,2.18802719697358,1129.2,4800.6,5733.0,3.41680877584016,4.3,112.0739,112.0739,12888.281
2000-05-01,109.900002,110.349998,109.599998,109.629997,109.629997,1.4806,1.4829,1.4773,1.4786,1125.0,3.3605311,4672.2433,0.116754232340923,171.2,2027000.0,4.55,109.900002,110.349998,109.599998,109.629997,109.629997,6.17,9900.169,6788.529,2.18802719697358,1115.0,4738.0,5758.0,2.85353384475986,4.8,112.0739,112.0739,12888.281
2000-05-02,109.610001,110.610001,109.510002,110.260002,110.260002,1.4789,1.4873,1.4754,1.4855,2803.0,3.3605311,4672.2433,0.116754232340923,171.2,2027000.0,4.55,109.610001,110.610001,109.510002,110.260002,110.260002,6.05,9900.169,6788.529,2.18802719697358,1115.0,4738.0,5758.0,2.85353384475986,4.8,112.0739,112.0739,12888.281
2000-05-03,110.029999,111.82,109.980003,111.260002,111.260002,1.4854,1.4947,1.4837,1.4939,3842.0,3.3605311,4680.9532,0.116754232340923,171.2,2027000.0,4.55,110.029999,111.82,109.980003,111.260002,111.260002,6.05,9900.169,6788.529,2.18802719697358,1115.0,4738.0,5758.0,2.85353384475986,4.8,112.8861,112.8861,12888.281
2000-05-04,111.339996,112.230003,111.209999,111.800003,111.800003,1.4938,1.5003,1.4907,1.4947,3394.0,3.3605311,4680.9532,0.116754232340923,171.2,2027000.0,4.55,111.339996,112.230003,111.209999,111.800003,111.800003,6.05,9900.169,6788.529,2.18802719697358,1115.0,4738.0,5758.0,2.85353384475986,4.8,112.8861,112.8861,12888.281
2000-05-05,111.610001,111.959999,110.959999,111.309998,111.309998,1.4946,1.4989,1.4897,1.4902,3895.0,3.3605311,4680.9532,0.116754232340923,171.2,2027000.0,4.55,111.610001,111.959999,110.959999,111.309998,111.309998,5.94,9900.169,6788.529,2.18802719697358,1115.0,4738.0,5758.0,2.85353384475986,4.8,112.8861,112.8861,12888.281
2000-05-08,111.309998,111.860001,110.82,111.449997,111.449997,1.4912,1.4939,1.4884,1.4918,3291.0,3.3605311,4680.9532,0.116754232340923,171.2,1991000.0,4.55,111.309998,111.860001,110.82,111.449997,111.449997,6.01,9900.169,6788.529,2.18802719697358,1092.3,4738.1,5758.0,2.85353384475986,4.8,112.8861,112.8861,12888.281
2000-05-09,111.339996,111.650002,110.660004,110.75,110.75,1.4923,1.4971,1.4897,1.4903,3220.0,3.3605311,4680.9532,0.116754232340923,171.2,1991000.0,4.55,111.339996,111.650002,110.660004,110.75,110.75,5.92,9900.169,6788.529,2.18802719697358,1092.3,4738.1,5758.0,2.85353384475986,4.8,112.8861,112.8861,12888.281
2000-05-10,110.68,110.879997,110.300003,110.800003,110.800003,1.4906,1.4983,1.4882,1.4929,3351.0,3.3605311,4696.2527,0.116754232340923,171.2,1991000.0,4.55,110.68,110.879997,110.300003,110.800003,110.800003,5.95,9900.169,6788.529,2.18802719697358,1092.3,4738.1,5758.0,2.85353384475986,4.8,113.3083,113.3083,12888.281
2000-05-11,111.190002,111.529999,110.669998,111.519997,111.519997,1.4927,1.4969,1.4864,1.4875,3150.0,3.3605311,4696.2527,0.116754232340923,171.2,1991000.0,4.55,111.190002,111.529999,110.669998,111.519997,111.519997,6.05,9900.169,6788.529,2.18802719697358,1092.3,4738.1,5758.0,2.85353384475986,4.8,113.3083,113.3083,12888.281
2000-05-12,111.25,111.510002,109.800003,109.900002,109.900002,1.4874,1.49,1.4852,1.486,2540.0,3.3605311,4696.2527,0.116754232340923,171.2,1991000.0,4.55,111.25,111.510002,109.800003,109.900002,109.900002,6.11,9900.169,6788.529,2.18802719697358,1092.3,4738.1,5758.0,2.85353384475986,4.8,113.3083,113.3083,12888.281
2000-05-15,109.910004,110.580002,109.809998,110.559998,110.559998,1.4863,1.4911,1.485,1.4862,2605.0,3.3605311,4696.2527,0.116754232340923,171.2,1982000.0,4.55,109.910004,110.580002,109.809998,110.559998,110.559998,6.34,9900.169,6788.529,2.18802719697358,1098.0,4739.6,5758.0,2.85353384475986,4.8,113.3083,113.3083,12888.281
2000-05-16,110.879997,111.400002,110.639999,111.309998,111.309998,1.4864,1.4885,1.484,1.4856,2310.0,3.3605311,4696.2527,0.116754232340923,171.2,1982000.0,4.55,110.879997,111.400002,110.639999,111.309998,111.309998,6.13,9900.169,6788.529,2.18802719697358,1098.0,4739.6,5758.0,2.85353384475986,4.8,113.3083,113.3083,12888.281
2000-05-17,111.660004,112.599998,111.279999,112.099998,112.099998,1.4856,1.4992,1.485,1.4973,3170.0,3.3605311,4698.0366,0.116754232340923,171.2,1982000.0,4.55,111.660004,112.599998,111.279999,112.099998,112.099998,6.25,9900.169,6788.529,2.18802719697358,1098.0,4739.6,5758.0,2.85353384475986,4.8,113.4005,113.4005,12888.281
2000-05-18,111.970001,112.470001,111.849998,112.209999,112.209999,1.4972,1.5072,1.4963,1.4991,4133.0,3.3605311,4698.0366,0.116754232340923,171.2,1982000.0,4.55,111.970001,112.470001,111.849998,112.209999,112.209999,6.49,9900.169,6788.529,2.18802719697358,1098.0,4739.6,5758.0,2.85353384475986,4.8,113.4005,113.4005,12888.281
2000-05-19,112.029999,112.860001,111.32,111.470001,111.470001,1.499,1.5031,1.4927,1.4967,3183.0,3.3605311,4698.0366,0.116754232340923,171.2,1982000.0,4.55,112.029999,112.860001,111.32,111.470001,111.470001,6.51,9900.169,6788.529,2.18802719697358,1098.0,4739.6,5758.0,2.85353384475986,4.8,113.4005,113.4005,12888.281
2000-05-22,111.480003,111.779999,110.860001,111.059998,111.059998,1.4969,1.4993,1.4944,1.4975,2787.0,3.3605311,4698.0366,0.116754232340923,171.2,1998000.0,4.55,111.480003,111.779999,110.860001,111.059998,111.059998,6.52,9900.169,6788.529,2.18802719697358,1098.3,4723.6,5758.0,2.85353384475986,4.8,113.4005,113.4005,12888.281
2000-05-23,111.209999,111.459999,110.239998,111.139999,111.139999,1.4974,1.509,1.4942,1.5071,4300.0,3.3605311,4698.0366,0.116754232340923,171.2,1998000.0,4.55,111.209999,111.459999,110.239998,111.139999,111.139999,6.47,9900.169,6788.529,2.18802719697358,1098.3,4723.6,5758.0,2.85353384475986,4.8,113.4005,113.4005,12888.281
2000-05-24,111.019997,111.379997,110.690002,111.220001,111.220001,1.5071,1.5122,1.504,1.5093,3963.0,3.3605311,4721.8347,0.116754232340923,171.2,1998000.0,4.55,111.019997,111.379997,110.690002,111.220001,111.220001,6.48,9900.169,6788.529,2.18802719697358,1098.3,4723.6,5758.0,2.85353384475986,4.8,113.5221,113.5221,12888.281
2000-05-25,111.5,111.970001,110.730003,110.75,110.75,1.5099,1.5145,1.5019,1.5032,4006.0,3.3605311,4721.8347,0.116754232340923,171.2,1998000.0,4.55,111.5,111.970001,110.730003,110.75,110.75,6.56,9900.169,6788.529,2.18802719697358,1098.3,4723.6,5758.0,2.85353384475986,4.8,113.5221,113.5221,12888.281
2000-05-26,110.690002,110.870003,109.0,109.120003,109.120003,1.5033,1.5067,1.4982,1.5025,3513.0,3.3605311,4721.8347,0.116754232340923,171.2,1998000.0,4.55,110.690002,110.870003,109.0,109.120003,109.120003,6.4,9900.169,6788.529,2.18802719697358,1098.3,4723.6,5758.0,2.85353384475986,4.8,113.5221,113.5221,12888.281
